id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1517791688722370561,1517788718295310337,2022-04-23 14:35:12 IST,2022-04-23,14:35:12,+0530,2727535317,bernd_black,Bernhard Moserich,,@FurHertha @tsghoffenheim @VfL_Wolfsburg @bayer04fussball @RBLeipzig Wäre ein Punkt für die MV mal nachzufragen warum die restlichen Vereine der DFL da nicht mal klare Kante zeigen besonders nachdem das Kartellamt zur Findung einer Regelung angewiesen hat. Warum wird schon wieder versucht diese Clubs im Wettbewerb zu halten statt Ausgliederung?,de,[],[],[],0,0,0,[],[],https://twitter.com/Bernd_Black/status/1517791688722370561,False,,0,,,,,,,,"[{'screen_name': 'FurHertha', 'name': 'Masochisten für Hertha', 'id': '1227976707195523072'}, {'screen_name': 'tsghoffenheim', 'name': 'TSG Hoffenheim', 'id': '61477513'}, {'screen_name': 'VfL_Wolfsburg', 'name': 'VfL Wolfsburg', 'id': '15915062'}, {'screen_name': 'bayer04fussball', 'name': 'Bayer 04 Leverkusen', 'id': '180720589'}, {'screen_name': 'RBLeipzig', 'name': 'RB Leipzig', 'id': '324992991'}]",,,,
1517791688592404480,1517791688592404480,2022-04-23 14:35:12 IST,2022-04-23,14:35:12,+0530,1270075380565716993,damianfcsp,🇺🇦Damian🤎🤍🦦🏴‍☠️,,"Verstehe das Problem nicht, jeder ist Team Chef weil er hart dafür gearbeitet hat und die Erfahrung mitbringt. Man kann ja nicht einen der wichtigsten Posten so besetzten dass diversity im Vordergrund steht, wenn's leistungsmäßig nicht passt",de,[],[],[],0,0,0,[],[],https://twitter.com/Damianfcsp/status/1517791688592404480,False,https://twitter.com/onthechicane/status/1517616335848722432,0,,,,,,,,[],,,,
1517791688533712896,1517791688533712896,2022-04-23 14:35:12 IST,2022-04-23,14:35:12,+0530,1353790277488693249,eugeneefm,Eugene,,De weerbaarheid van een maatschappij tegen achterlijke religies bepaald wat mij betreft de mate van beschaving van die maatschappij.,nl,[],[],[],0,0,0,[],[],https://twitter.com/EugeneEFM/status/1517791688533712896,False,https://twitter.com/wimaalten/status/1517486057754923008,0,,,,,,,,[],,,,
1517791687246073856,1517229983940366339,2022-04-23 14:35:12 IST,2022-04-23,14:35:12,+0530,786504353339277312,lbwind,Lucky 🦝🌍,,"@ServusTwitti @XyReO3 @titiatscriptor Sie stellen es so dar, als wäre die ungleiche Vermögensverteilung eine natürliche Ordnung...",de,[],[],[],0,0,0,[],[],https://twitter.com/LbWind/status/1517791687246073856,False,,0,,,,,,,,"[{'screen_name': 'ServusTwitti', 'name': 'BlauesLicht', 'id': '1178309086221352965'}, {'screen_name': 'XyReO3', 'name': 'Stefan💛', 'id': '847127337124663301'}, {'screen_name': 'titiatscriptor', 'name': 'Titiat Scriptor', 'id': '1290975054742933504'}]",,,,
1517791686386147333,1517791686386147333,2022-04-23 14:35:11 IST,2022-04-23,14:35:11,+0530,2553133182,sukeflp,suke 🚀,,"Diese ü40 Typen die sich im Gym sehen und erstmal 1std reden, trefft euch doch privat und redet ihr huncdesöhne ich will trainieren",de,[],[],[],0,0,0,[],[],https://twitter.com/sukeflp/status/1517791686386147333,False,,0,,,,,,,,[],,,,
1517791686038073344,1517580405511278598,2022-04-23 14:35:11 IST,2022-04-23,14:35:11,+0530,1270808164066381824,gegenrechts4,GegenRechts,,"@SpaethFlies @lufthansa Klingt auf dem Papier aber nicht so schlecht, gab es auch keine hot towels? Lufthansa scheint dies als einzige Airline noch als Nachwirkung von Corona zu verkaufen, dabei sparen sie nur Geld damit ein. Wer sein Catering verkauft und dann Engpässe beklagt muss sich nicht wundern.",de,[],[],[],0,0,0,[],[],https://twitter.com/GegenRechts4/status/1517791686038073344,False,,0,,,,,,,,"[{'screen_name': 'SpaethFlies', 'name': 'Andreas Spaeth', 'id': '3042584944'}, {'screen_name': 'lufthansa', 'name': 'Lufthansa', 'id': '124476322'}]",,,,
1517791685476032513,1513577197130375169,2022-04-23 14:35:11 IST,2022-04-23,14:35:11,+0530,1369763947000328208,knollhermann,Hermann Knoll,,@skepteis Im Grunde einverstanden. Aber die Lösung mit B12 als Nahrungsergänzung ist ja nicht von der Natur so vorgesehen gewesen. Deshalb habe ich nichts gegen einen massvollen Fleischkonsum.,de,[],[],[],0,0,0,[],[],https://twitter.com/KnollHermann/status/1517791685476032513,False,,0,,,,,,,,"[{'screen_name': 'skepteis', 'name': 'Daniel Probst', 'id': '824525636719022080'}]",,,,
1517791683756363778,1517791683756363778,2022-04-23 14:35:11 IST,2022-04-23,14:35:11,+0530,310362666,epochtimesde,Epoch Times DE,,Ein britischer Corona-Patient hat mit 505 Tagen bis zu seinem Tod die bislang längste bekannte Corona-Infektion durchgemacht. Das teilten Forscher des King’s College London und des Guy’s and St Thomas‘ NHS Foundation Trust mit.  https://t.co/jwydPbNU5i,de,[],['https://www.epochtimes.de/gesundheit/laengste-infektion-corona-patient-505-tage-lang-positiv-a3803180.html'],[],0,0,0,[],[],https://twitter.com/EpochTimesDE/status/1517791683756363778,False,,0,,,,,,,,[],,,,
1517791682820980736,1118529473073352705,2022-04-23 14:35:11 IST,2022-04-23,14:35:11,+0530,1246788110035423232,zbignie44895919,ZBIGNIEW,,"@zeitonline Die Kinder aus Mariupol, die sich in den Kellern von Azovstal verstecken, bitten die Soldaten, den Krieg zu gewinnen, damit sie zu ihren Familien zurückkehren können.  https://t.co/1rydRQwxM1",de,[],[],[],0,0,0,[],[],https://twitter.com/ZBIGNIE44895919/status/1517791682820980736,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1517743158276329473/pu/img/TKRFfu5eimqQxeiI.jpg,,,,,,,"[{'screen_name': 'zeitonline', 'name': 'ZEIT ONLINE', 'id': '5715752'}]",,,,
1517791682464522240,1517791682464522240,2022-04-23 14:35:10 IST,2022-04-23,14:35:10,+0530,1467952267156414464,alloverhs,complicated freak,,i’d die immediately  https://t.co/knfvoP87U6,en,[],[],[],0,0,0,[],[],https://twitter.com/alloverhs/status/1517791682464522240,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1517790980698689536/pu/img/SbPUPh8NFvnuM3B-.jpg,,,,,,,[],,,,
1517791682426720257,1517752696396292097,2022-04-23 14:35:10 IST,2022-04-23,14:35:10,+0530,1331304830095257600,dday18305893,Dday,,"@openeysdown @_paulschaf Ich weiß das sie das nicht tun. Deshalb habe ich ja geschrieben, dass dies notwendig wäre. Das gilt natürlich nur für uns Bürger. Die dürfen natürlich weiter lügen u betrügen und einseitige Propaganda Hetze u Kriegstreiberei verbreiten. Das ist dann keine Hetze…🤮",de,[],[],[],0,0,0,[],[],https://twitter.com/Dday18305893/status/1517791682426720257,False,,0,,,,,,,,"[{'screen_name': 'openeysdown', 'name': 'Team-openeysdown / Rolf Meier (Freedom over Fear)', 'id': '1140593706120208385'}, {'screen_name': '_paulschaf', 'name': 'Paul Schaf 🇩🇪🇫🇷', 'id': '1230694507'}]",,,,
1517791680296013826,1517607672551518212,2022-04-23 14:35:10 IST,2022-04-23,14:35:10,+0530,1168636376075649024,bryan_076_,Bryan,,"@bierdrinkutroep Je mag toch verwachten dat als je als NAC zijnde thuis speelt tegen de nummer 19 dat je in ieder geval 100% inzet mag verwachten van die gasten.  Ook al heb je misschien niet zo'n goeie selectie, dan moet dat altijd de basis vormen.",nl,[],[],[],0,0,0,[],[],https://twitter.com/Bryan_076_/status/1517791680296013826,False,,0,,,,,,,,"[{'screen_name': 'bierdrinkutroep', 'name': 'Christian DG', 'id': '1673367823'}]",,,,
1517791679771779072,1517791679771779072,2022-04-23 14:35:10 IST,2022-04-23,14:35:10,+0530,282088237,newstri,Thomas Riesen,,"Einfach lesen. Es geht nicht einfach um die Ukraine, es geht um alles. #Putin ist nur die Speerspitze eines modernen #Faschismus  #Ukraine️war   https://t.co/ESfE5KR047",de,[],['https://www.republik.ch/2022/04/14/russisches-kriegsschiff-fick-dich'],[],0,0,0,"['putin', 'faschismus', 'ukraine️war']",[],https://twitter.com/newstri/status/1517791679771779072,False,,0,,,,,,,,[],,,,
1517791679432077312,1517773479650947072,2022-04-23 14:35:10 IST,2022-04-23,14:35:10,+0530,905198448370216961,oska_miles,Kamal,,@kareemmubarak18 🤣 🤣 I don die,en,[],[],[],0,0,0,[],[],https://twitter.com/Oska_miles/status/1517791679432077312,False,,0,,,,,,,,"[{'screen_name': 'kareemmubarak18', 'name': 'Omobolaji', 'id': '1344710663143387137'}]",,,,
1517791677423005697,1517763968621846529,2022-04-23 14:35:09 IST,2022-04-23,14:35:09,+0530,1423715317830803458,jenenser3,Tischi,,@tobisagthey @tonra20 Wieso nicht? Wenn dann nichts mehr kommt dann wird gelöscht und fertsch.  Obwohl manchmal auch einige gibt die sich nach Jahren melden. Alles schon erlebt 😅🤦‍♂️🧐,de,[],[],[],0,0,0,[],[],https://twitter.com/Jenenser3/status/1517791677423005697,False,,0,,,,,,,,"[{'screen_name': 'tobisagthey', 'name': 'TobihatUrlaub🇺🇦🍷', 'id': '1236562424876208128'}, {'screen_name': 'tonra20', 'name': 'Tony', 'id': '4069578862'}]",,,,
1517791677301334017,1517197973855297536,2022-04-23 14:35:09 IST,2022-04-23,14:35:09,+0530,1132662734397562886,oz17374381,Monkey D. Ozzy (Floki Fan acc),,@jns_prkwcz @blerandabb Ich glaub du hast die Kernthese dieses Tweets nicht verstanden,de,[],[],[],0,0,0,[],[],https://twitter.com/Oz17374381/status/1517791677301334017,False,,0,,,,,,,,"[{'screen_name': 'jns_prkwcz', 'name': 'Sternenknipser ✨🪐🔭', 'id': '1498943531272048640'}, {'screen_name': 'blerandabb', 'name': 'blerandë', 'id': '890539122544259072'}]",,,,
1517791677133594624,1517558863469457408,2022-04-23 14:35:09 IST,2022-04-23,14:35:09,+0530,1264643316,kueranh,Küran Hasselhuhn 😷 🇺🇦 STOP THE WAR!,,"@FlugschuleE Moment leben knapp 7,9 Milliarden Menschen auf der Erde, die zu einem großen Teil schon nicht mehr richtig versorgt werden können. Wenn jetzt die nächsten 900 Jahre niemand mehr stirbt, wächst die Weltbevölkerung auf mehrere Milliarden. Wie sollen die alle versorgt werden?",de,[],[],[],0,0,0,[],[],https://twitter.com/KueranH/status/1517791677133594624,False,,0,,,,,,,,"[{'screen_name': 'FlugschuleE', 'name': 'Reichsflugscheiben Flugschule Neuschwabenland e.V.', 'id': '1276612080012050432'}]",,,,
1517791676953239552,1517511857296351232,2022-04-23 14:35:09 IST,2022-04-23,14:35:09,+0530,1266307277264429056,hanshermannhir1,Hans-Hermann Hirschelmann,,"@ru202254 @cem_oezdemir Es irritiert Sie nicht, dass Putin kürzlich die Vergewaltiger und Mörder von Butscha mit einer Tapferkeitsmedallie ausgezeichnet hat?",de,[],[],[],0,0,0,[],[],https://twitter.com/HansHermannHir1/status/1517791676953239552,False,,0,,,,,,,,"[{'screen_name': 'ru202254', 'name': 'RUtzschmid', 'id': '3419857035'}, {'screen_name': 'cem_oezdemir', 'name': 'Cem Özdemir', 'id': '19108766'}]",,,,
1517791676869357569,1517571640757993478,2022-04-23 14:35:09 IST,2022-04-23,14:35:09,+0530,19833487,musjes,Musetta Blaauw,,@histo_in_rusto @bakamusss @martiendas @frantecol @NOS @trouw @hotzehofstra Dat hebben ze gelukkig inmiddels ruimschoots ingehaald. En anders wel met al die millennials die ze op de wereld zette. De generatie van mijn kinderen is de laatste die zich schuldig zou hoeven te voelen voor waar we nu staan. En zij doen het nu al anders dan jij en ik.,nl,[],[],[],0,0,0,[],[],https://twitter.com/MUSjes/status/1517791676869357569,False,,0,,,,,,,,"[{'screen_name': 'histo_in_rusto', 'name': 'Sjaak van der Velden', 'id': '507336678'}, {'screen_name': 'bakamusss', 'name': 'Martin', 'id': '1507125354758086657'}, {'screen_name': 'martiendas', 'name': 'Martien Das', 'id': '111582731'}, {'screen_name': 'frantecol', 'name': 'Prof. Franciska de Vries', 'id': '1024834274'}, {'screen_name': 'NOS', 'name': 'NOS', 'id': '7174972'}, {'screen_name': 'trouw', 'name': 'Trouw', 'id': '3103511'}, {'screen_name': 'hotzehofstra', 'name': 'Hotze Hofstra', 'id': '283903771'}]",,,,
1517791675950977025,1517789925369737216,2022-04-23 14:35:09 IST,2022-04-23,14:35:09,+0530,1484534830771863552,sharma35160597,Sharma,,@TweetNivas Sorry its not about that. Its about public media and publishment.thats the major source of TN since many decades and still!  Anyway you are almost here: Even a die hard Vijay fan in twitter wont believe what twitter handle say about beast!,en,[],[],[],0,0,0,[],[],https://twitter.com/Sharma35160597/status/1517791675950977025,False,,0,,,,,,,,"[{'screen_name': 'TweetNivas', 'name': '👉நிvas👈', 'id': '185917620'}]",,,,
1517791675510407170,1517786102731579392,2022-04-23 14:35:09 IST,2022-04-23,14:35:09,+0530,1178029232540266496,mix_yoshi,Yoshi 🐶😻🌈😿👩‍⚕️💉💉💉,,"@Ingeborch Ich darf nur baden, wenn die Außentemperatur über 15 Grad ist oder die Sonne gut wärmt. Frauchen ist etwas übervorsichtig 🙄 mit den Pfoten darf ich immer ins Wasser. Wenn es zu kalt ist will ich auch gar nicht ins Wasser 🥶",de,[],[],[],0,0,1,[],[],https://twitter.com/mix_yoshi/status/1517791675510407170,False,,0,,,,,,,,"[{'screen_name': 'Ingeborch', 'name': 'ıuƃǝqoɹɔɥ 💚🌍🕊🏳️\u200d🌈🇺🇦', 'id': '19906701'}]",,,,
1517791675040555010,1517627859757453312,2022-04-23 14:35:09 IST,2022-04-23,14:35:09,+0530,1246802943044698118,lizwonders1,lizwonders,,"@PeterAskin1 URGENT.imagine yourself in shoes of 20 year old cat in noisy shelter, given up by elderly owner.  Heartbreaking for both. Terrified/not eating. Now what? Stephanie lived to be 20. Probably good for.couple more years.She was loved. Don't let her die alone/scared,/unloved.",en,[],[],[],0,0,0,[],[],https://twitter.com/lizwonders1/status/1517791675040555010,False,,0,,,,,,,,"[{'screen_name': 'PeterAskin1', 'name': 'Peter Askin', 'id': '1075927117'}]",,,,
1517791675015479297,1517790215687004161,2022-04-23 14:35:09 IST,2022-04-23,14:35:09,+0530,950416281605410817,besorgter_kater,joshua,,@suessmausecho Die SPD als du ihnen in die Arme gelaufen bist:  https://t.co/GqqzJEv6LY,de,[],[],['https://pbs.twimg.com/media/FRBHevYXMAQPALM.jpg'],0,0,1,[],[],https://twitter.com/besorgter_kater/status/1517791675015479297,False,,1,https://pbs.twimg.com/media/FRBHevYXMAQPALM.jpg,,,,,,,"[{'screen_name': 'suessmausecho', 'name': 'echo', 'id': '1502641052121014277'}]",,,,
1517791674495291394,1517750464439529472,2022-04-23 14:35:09 IST,2022-04-23,14:35:09,+0530,4820839822,bijumika,bijumika,,@CCcaprisonne Wenn dir mal die Worte ausgehen 😂. Dabei ist das ziemlich aufgeräumt 🤪,de,[],[],[],0,0,0,[],[],https://twitter.com/bijumika/status/1517791674495291394,False,,0,,,,,,,,"[{'screen_name': 'CCcaprisonne', 'name': 'ccaprisonne', 'id': '766627659459727360'}]",,,,
1517791673673207808,1517791673673207808,2022-04-23 14:35:08 IST,2022-04-23,14:35:08,+0530,23076025,planetrugby,Planet Rugby,,"🗣️ ""Thoughts are with his wife Evette and his young kids.""  🇿🇦 Rugby in shock as Pedrie Wannenburg dies in car crash.  https://t.co/zFXWIGHCHS",en,[],['https://www.planetrugby.com/pedrie-wannenburg-springboks-bulls-and-ulster-favourite-dies-in-tragic-car-accident/'],[],0,0,0,[],[],https://twitter.com/PlanetRugby/status/1517791673673207808,False,,0,,,,,,,,[],,,,
1517791672175935489,1517761476198555659,2022-04-23 14:35:08 IST,2022-04-23,14:35:08,+0530,1082774087053832192,carmondai76,Carmondai76 falscher Ort falsche Zeit,,@Widerst29520624 @heavyblogging Unter diesem Gesichtspunkt können wir gleich die NATO u EU auflösen u geschlossen uns der russischen Föderation anschließen. Wollen wir wirklich in einem Europa unter Putins Einfluss leben? Putin will nicht verhandeln er will Fakten schaffen.,de,[],[],[],0,0,0,[],[],https://twitter.com/carmondai76/status/1517791672175935489,False,,0,,,,,,,,"[{'screen_name': 'Widerst29520624', 'name': '🚩Roter-Stachel🚩Klugscheisser🚩Hobby-Historiker🧐', 'id': '1381694193660231685'}, {'screen_name': 'heavyblogging', 'name': '🤘Joe Fck🤘 *dreifach gechipt*👍 🤜🏾🤛🏼', 'id': '1098672242605649925'}]",,,,
1517791672025100288,1517791672025100288,2022-04-23 14:35:08 IST,2022-04-23,14:35:08,+0530,1419854469018243072,wanna_die_death,わなだい AND KILL ME,,わなだいアカウント名変更理由  ・暗いアカウント名にして、暗いツイートがしたくなった  ・メタルのバンド名っぽくしたかった,ja,[],[],[],0,0,0,[],[],https://twitter.com/wanna_die_DEATH/status/1517791672025100288,False,,0,,,,,,,,[],,,,
1517791671466999808,1517790937665179648,2022-04-23 14:35:08 IST,2022-04-23,14:35:08,+0530,1498682445377462272,bird89413706,Bird,,@Karl_Lauterbach Der Termin für die vierte Impfung steht schon.,de,[],[],[],0,0,0,[],[],https://twitter.com/Bird89413706/status/1517791671466999808,False,,0,,,,,,,,"[{'screen_name': 'Karl_Lauterbach', 'name': 'Prof. Karl Lauterbach', 'id': '3292982985'}]",,,,
1517791670619627520,1517791670619627520,2022-04-23 14:35:08 IST,2022-04-23,14:35:08,+0530,1021641947323162624,sweetasshunni,SweetAssHoney,,I die just a little bit more inside every time …,en,[],[],[],0,0,0,[],[],https://twitter.com/SweetAssHunni/status/1517791670619627520,False,,0,,,,,,,,[],,,,
1517791670141652993,1517791670141652993,2022-04-23 14:35:08 IST,2022-04-23,14:35:08,+0530,1045306642844266501,lesefuchs70,Lesefuchs,,"Es liegt an der Einstellung! Bisschen Kotze im Mund jetzt,aber die macht ja wahrscheinlich satt  SPD-Ernährungsexpertin: Arme Menschen können sich weiter gesundes Essen leisten – wenn die Einstellung stimmt  https://t.co/8GGug99FDt via @RND_de",de,"[{'screen_name': 'rnd_de', 'name': 'rnd', 'id': '2885573171'}]",['https://www.rnd.de/politik/lebensmittelpreise-spd-politikerin-erklaert-wie-sich-arme-menschen-gesundes-essen-leisten-koennen-LL4GXZ7A7BGTZDQB3BEVIK72OA.html'],[],0,0,0,[],[],https://twitter.com/lesefuchs70/status/1517791670141652993,False,,0,,,,,,,,[],,,,
1517791669281828865,1517791669281828865,2022-04-23 14:35:07 IST,2022-04-23,14:35:07,+0530,1249353678823272448,1fcfrohnhausen,1.FC Frohnhausen,,☆31. Spieltag☆  Durch einen 4:0-Sieg beim Tabellen-Fünfzehnten GenTechnik Gernhard hat der FCF drei Spieltage vor Saisonende den Klassenerhalt endgültig sicher und die Essener stehen nach einer Saison ohne Abstiegskampf derzeit auf Platz 8 der Tabelle.   https://t.co/viLNq7dHee,de,[],['https://www.onlineliga.de/news/article/19/52126?utm_source=twitter&utm_medium=news&utm_campaign=sharing&utm_term=46&utm_content=19-52126'],[],0,0,0,[],[],https://twitter.com/1FCFrohnhausen/status/1517791669281828865,False,,0,,,,,,,,[],,,,
1517791667994169345,1517762714466103297,2022-04-23 14:35:07 IST,2022-04-23,14:35:07,+0530,908758003,camidave,D.C. 💎🚀🌚 📵QR weigeraar,,"@HLN_BE waren toch allemaal complotgekken die dat zeiden? co2 budget, digitale ID, digitale munt, basisinkomen, social credit systeem, worldgovernment (who en VN binnenkort)?",nl,[],[],[],0,0,0,[],[],https://twitter.com/CamiDave/status/1517791667994169345,False,,0,,,,,,,,"[{'screen_name': 'HLN_BE', 'name': 'HLN.BE', 'id': '47576958'}]",,,,
1517791667834793984,1517774628722249729,2022-04-23 14:35:07 IST,2022-04-23,14:35:07,+0530,127470990,johnroneo,john papai,,"@WelBeast Tough one, arsenal are approaching the game with excitement of beating Chelsea,man United take it as do or die to qualify for Europa League.",en,[],[],[],0,0,0,[],[],https://twitter.com/johnroneo/status/1517791667834793984,False,,0,,,,,,,,"[{'screen_name': 'WelBeast', 'name': 'WelBeast', 'id': '221377111'}]",,,,
1517791666287132673,1516813790389669907,2022-04-23 14:35:07 IST,2022-04-23,14:35:07,+0530,713096384203919361,wolfganglhdt,Wolfgang Lhdt,,"@n_roettgen Unsere Freiheit, gehts auch ein Nummer kleiner Herrn #Röttgen? Wenn es wirklich so wäre sollten wir nicht nur schlaue Sprüche zu Waffenlieferungen abgeben sondern sofort die Stiefel schnüren und die Mistgabeln suchen. Waffen stehen ja nicht so zur Verfügung nach 16 Merkeljahren!",de,[],[],[],0,0,0,['röttgen'],[],https://twitter.com/WolfgangLhdt/status/1517791666287132673,False,,0,,,,,,,,"[{'screen_name': 'n_roettgen', 'name': 'Norbert Röttgen', 'id': '1040160799208161280'}]",,,,
1517791666056351745,1517791666056351745,2022-04-23 14:35:07 IST,2022-04-23,14:35:07,+0530,704197622727225344,marlowb0t,we all die,,the,und,[],[],[],0,0,0,[],[],https://twitter.com/marlowb0t/status/1517791666056351745,False,,0,,,,,,,,[],,,,
1517791666052255744,1517550307768770561,2022-04-23 14:35:07 IST,2022-04-23,14:35:07,+0530,1214198463547637761,michael29828774,Michael Kremer 🇩🇪🇦🇹🇮🇸,,"@matthias_sh Wenn man die Beiträge der zahlreichen Bettnässer hier liest, möchte man mit Max Lieberman rufen: ""Ich kann gar nicht soviel fressen wie ich kotzen möchte.""  Das muss diese christliche #Feindesliebe sein...",de,[],[],[],0,0,0,['feindesliebe'],[],https://twitter.com/Michael29828774/status/1517791666052255744,False,,0,,,,,,,,"[{'screen_name': 'matthias_sh', 'name': 'Matthias', 'id': '1412114680835973128'}]",,,,
1517791665637011457,1517767572145459201,2022-04-23 14:35:06 IST,2022-04-23,14:35:06,+0530,1221755074747273221,canselnurakn,nur,,@melikekayatr İki gülek die dşödşdğçfş,tr,[],[],[],0,0,0,[],[],https://twitter.com/canselnurakn/status/1517791665637011457,False,,0,,,,,,,,"[{'screen_name': 'melikekayatr', 'name': '𝑴.𝑲', 'id': '1377691221167063044'}]",,,,
1517791664974311424,1517791664974311424,2022-04-23 14:35:06 IST,2022-04-23,14:35:06,+0530,2543669036,vanpraagbiograf,vanpraagbiografie,,"@MEENL_ het humanisme (en degene die dit liet verdwijnen). Dit biedt u een unieke kans om kennis te nemen van wat daar voor door moet gaan. Hoe wil u er anders over geïnformeerd raken? U las zojuist “wat daar voor door moet gaan” omdat de “humanisten” en hun sekte, het",nl,[],[],[],0,0,0,[],[],https://twitter.com/vanpraagbiograf/status/1517791664974311424,False,,0,,,,,,,,[],,,,
1517791664785567744,1517763804217630720,2022-04-23 14:35:06 IST,2022-04-23,14:35:06,+0530,1375104484737740805,pinocchiolini,Pinocchiolini,,"@AndiKoerber @_Poebel_ @kohn_sylvia genauso ist es, die Roten sind zusätzlich noch  hysterisch mit der Führung",de,[],[],[],0,0,0,[],[],https://twitter.com/pinocchiolini/status/1517791664785567744,False,,0,,,,,,,,"[{'screen_name': 'AndiKoerber', 'name': 'Andi Körber', 'id': '1457955944806195205'}, {'screen_name': '_Poebel_', 'name': 'Christina 🐞 ungeimpft', 'id': '1481278790286331911'}, {'screen_name': 'kohn_sylvia', 'name': 'Kohn Sylvia', 'id': '953592156555538432'}]",,,,
1517791664680718337,1517578946673524736,2022-04-23 14:35:06 IST,2022-04-23,14:35:06,+0530,1511610626493366276,milchbubixy,Milch Bubi,,"@vodafoneservice Das ist nun mal die Realität, wenn man irgendwelche  Studenten (Fachidioten) eine Tätigkeit machen lässt, die auch Schimpansen nach einer gewissen Einarbeitungszeit erledigen könnten, aber dem Kunden (MIR) nicht helfen! Direkt bedeutet auch, direkte Erreichbarkeit via Mail!",de,[],[],[],0,0,0,[],[],https://twitter.com/MilchBubixy/status/1517791664680718337,False,,0,,,,,,,,"[{'screen_name': 'vodafoneservice', 'name': 'Vodafone Service', 'id': '2729308130'}]",,,,
1517791664215048194,1517791664215048194,2022-04-23 14:35:06 IST,2022-04-23,14:35:06,+0530,1055474119200948225,einkleinesmaxi,𝕄𝕒𝕩𝕚 🇺🇦🐧 ℕ𝕖𝕣𝕧𝕠𝕦𝕤,,"Mathematik ist die Welt, in der ein Donut und eine Kaffeetasse äquivalent sind.  Und diese Welt ist wundervoll.",de,[],[],[],0,0,0,[],[],https://twitter.com/EinKleinesMaxi/status/1517791664215048194,False,,0,,,,,,,,[],,,,
1517791663636328449,1517617962936635399,2022-04-23 14:35:06 IST,2022-04-23,14:35:06,+0530,825113709093724160,peterschaerli,Peter Schärli,,"@ThomasRiva4 @tguldener Ja mit Betonköpfen die einer kommenden  Strommangellage das Wort reden, werden alle AKW-Projekte sicher scheitern! 👍",de,[],[],[],0,0,0,[],[],https://twitter.com/PeterSchaerli/status/1517791663636328449,False,,0,,,,,,,,"[{'screen_name': 'ThomasRiva4', 'name': 'Thomas Riva 💉💉💉😃👍', 'id': '757249420136251392'}, {'screen_name': 'tguldener', 'name': 'Thomas Guldener', 'id': '47943323'}]",,,,
1517791663464321024,1517618258513432576,2022-04-23 14:35:06 IST,2022-04-23,14:35:06,+0530,1468208097298718731,batumfrancina,CinavanB,,"@EelcoHoecke Weet wel dat Geert Mak zei..Frankrijk wordt de volgende die de EU verlaat, en Nederland volgt..",nl,[],[],[],0,0,0,[],[],https://twitter.com/BatumFrancina/status/1517791663464321024,False,,0,,,,,,,,"[{'screen_name': 'EelcoHoecke', 'name': 'Eelco Van Hoecke', 'id': '1174967016014303234'}]",,,,
1517791662906429440,1517784062139990016,2022-04-23 14:35:06 IST,2022-04-23,14:35:06,+0530,1409866023566811140,dopestvillain,.,,"@babettevanveen @lammert Heeft niets te maken met geld. Lees nou gewoon de hele tekst. Quote:„simpelweg vraagt om een andere benadering. Aannemen van personeel die na een succesvolle proeftijd een contract voor onbepaalde tijd aangeboden krijgt is een eenvoudig voorbeeld, die perspectief biedt.”",nl,[],[],[],0,0,0,[],[],https://twitter.com/DopestVillain/status/1517791662906429440,False,,0,,,,,,,,"[{'screen_name': 'babettevanveen', 'name': 'Babette van Veen', 'id': '35210144'}, {'screen_name': 'lammert', 'name': 'Lammert de Bruin', 'id': '17708957'}]",,,,
1517791662608687104,1517746385130504192,2022-04-23 14:35:06 IST,2022-04-23,14:35:06,+0530,1225155560917622786,marohnmichael,Michael Marohn,,@Literaturkeks @Afelia Die Ukraine ist nicht reich. Hat niemand behauptet. Auch nicht das sie keine Probleme hätte. Und wie genau erklärt das jetzt das Verhalten russischer Soldaten?,de,[],[],[],0,0,0,[],[],https://twitter.com/MarohnMichael/status/1517791662608687104,False,,0,,,,,,,,"[{'screen_name': 'Literaturkeks', 'name': 'Knusperkeks', 'id': '1454902764102995968'}, {'screen_name': 'Afelia', 'name': 'Marina Weisband', 'id': '16569660'}]",,,,
1517791662419988488,1517747535875653632,2022-04-23 14:35:06 IST,2022-04-23,14:35:06,+0530,477067582,jannusch138,Jannik K.🇺🇦,,@Dallotelli Und ich muss bis 15 Uhr arbeiten… aber ab die die da sind reißt heute die Hütte ab. #s04 💙,de,[],[],[],0,0,0,['s04'],[],https://twitter.com/Jannusch138/status/1517791662419988488,False,,0,,,,,,,,"[{'screen_name': 'Dallotelli', 'name': 'elmaestro', 'id': '2445016220'}]",,,,
